run,model,sb,state,day,period,acc
8,ecnn1,5,val,1,AM,0.89892578125
8,ecnn1,5,val,1,PM,0.8076171875
8,ecnn1,5,val,2,AM,0.865234375
8,ecnn1,5,val,2,PM,0.87939453125
8,ecnn1,5,test,3,AM,0.61669921875
8,ecnn1,5,test,3,PM,0.73193359375
8,ecnn1,5,test,4,AM,0.477294921875
8,ecnn1,5,test,4,PM,0.64697265625
8,ecnn1,5,test,5,AM,0.6298828125
8,ecnn1,5,test,5,PM,0.6328125
8,ecnn1,6,val,1,AM,0.86083984375
8,ecnn1,6,val,1,PM,0.81884765625
8,ecnn1,6,val,2,AM,0.8515625
8,ecnn1,6,val,2,PM,0.86767578125
8,ecnn1,6,test,3,AM,0.4853515625
8,ecnn1,6,test,3,PM,0.60888671875
8,ecnn1,6,test,4,AM,0.59228515625
8,ecnn1,6,test,4,PM,0.5224609375
8,ecnn1,6,test,5,AM,0.2376708984375
8,ecnn1,6,test,5,PM,0.45849609375
8,ecnn1,7,val,1,AM,0.68505859375
8,ecnn1,7,val,1,PM,0.7216796875
8,ecnn1,7,val,2,AM,0.6572265625
8,ecnn1,7,val,2,PM,0.748046875
8,ecnn1,7,test,3,AM,0.5595703125
8,ecnn1,7,test,3,PM,0.57666015625
8,ecnn1,7,test,4,AM,0.406982421875
8,ecnn1,7,test,4,PM,0.495361328125
8,ecnn1,7,test,5,AM,0.4765625
8,ecnn1,7,test,5,PM,0.470458984375
8,ecnn1,8,val,1,AM,0.76904296875
8,ecnn1,8,val,1,PM,0.71630859375
8,ecnn1,8,val,2,AM,0.67236328125
8,ecnn1,8,val,2,PM,0.81591796875
8,ecnn1,8,test,3,AM,0.3095703125
8,ecnn1,8,test,3,PM,0.372314453125
8,ecnn1,8,test,4,AM,0.5126953125
8,ecnn1,8,test,4,PM,0.457763671875
8,ecnn1,8,test,5,AM,0.51025390625
8,ecnn1,8,test,5,PM,0.44677734375
8,ecnn1,10,val,1,AM,0.75732421875
8,ecnn1,10,val,1,PM,0.8828125
8,ecnn1,10,val,2,AM,0.724609375
8,ecnn1,10,val,2,PM,0.64990234375
8,ecnn1,10,test,3,AM,0.42919921875
8,ecnn1,10,test,3,PM,0.388427734375
8,ecnn1,10,test,4,AM,0.406982421875
8,ecnn1,10,test,4,PM,0.63232421875
8,ecnn1,10,test,5,AM,0.4658203125
8,ecnn1,10,test,5,PM,0.324462890625
8,ecnn2,1,val,1,AM,0.6044921875
8,ecnn2,1,val,1,PM,0.58642578125
8,ecnn2,1,val,2,AM,0.62109375
8,ecnn2,1,val,2,PM,0.67822265625
8,ecnn2,1,test,3,AM,0.552734375
8,ecnn2,1,test,3,PM,0.351806640625
8,ecnn2,1,test,4,AM,0.60888671875
8,ecnn2,1,test,4,PM,0.60009765625
8,ecnn2,1,test,5,AM,0.54345703125
8,ecnn2,1,test,5,PM,0.55908203125
8,ecnn2,3,val,1,AM,0.603515625
8,ecnn2,3,val,1,PM,0.6630859375
8,ecnn2,3,val,2,AM,0.71826171875
8,ecnn2,3,val,2,PM,0.72265625
8,ecnn2,3,test,3,AM,0.6318359375
8,ecnn2,3,test,3,PM,0.453857421875
8,ecnn2,3,test,4,AM,0.445068359375
8,ecnn2,3,test,4,PM,0.51708984375
8,ecnn2,3,test,5,AM,0.51123046875
8,ecnn2,3,test,5,PM,0.37841796875
8,ecnn2,4,val,1,AM,0.59033203125
8,ecnn2,4,val,1,PM,0.5791015625
8,ecnn2,4,val,2,AM,0.73095703125
8,ecnn2,4,val,2,PM,0.7001953125
8,ecnn2,4,test,3,AM,0.385498046875
8,ecnn2,4,test,3,PM,0.37060546875
8,ecnn2,4,test,4,AM,0.360595703125
8,ecnn2,4,test,4,PM,0.39697265625
8,ecnn2,4,test,5,AM,0.3916015625
8,ecnn2,4,test,5,PM,0.369140625
8,ecnn2,5,val,1,AM,0.86181640625
8,ecnn2,5,val,1,PM,0.7421875
8,ecnn2,5,val,2,AM,0.79345703125
8,ecnn2,5,val,2,PM,0.7919921875
8,ecnn2,5,test,3,AM,0.53076171875
8,ecnn2,5,test,3,PM,0.64599609375
8,ecnn2,5,test,4,AM,0.49072265625
8,ecnn2,5,test,4,PM,0.56640625
8,ecnn2,5,test,5,AM,0.5556640625
8,ecnn2,5,test,5,PM,0.57421875
8,ecnn2,6,val,1,AM,0.744140625
8,ecnn2,6,val,1,PM,0.72216796875
8,ecnn2,6,val,2,AM,0.72509765625
8,ecnn2,6,val,2,PM,0.73779296875
8,ecnn2,6,test,3,AM,0.432373046875
8,ecnn2,6,test,3,PM,0.60400390625
8,ecnn2,6,test,4,AM,0.57421875
8,ecnn2,6,test,4,PM,0.463134765625
8,ecnn2,6,test,5,AM,0.1873779296875
8,ecnn2,6,test,5,PM,0.419189453125
8,ecnn2,7,val,1,AM,0.434814453125
8,ecnn2,7,val,1,PM,0.619140625
8,ecnn2,7,val,2,AM,0.496337890625
8,ecnn2,7,val,2,PM,0.56005859375
8,ecnn2,7,test,3,AM,0.41796875
8,ecnn2,7,test,3,PM,0.46875
8,ecnn2,7,test,4,AM,0.38525390625
8,ecnn2,7,test,4,PM,0.42236328125
8,ecnn2,7,test,5,AM,0.443603515625
8,ecnn2,7,test,5,PM,0.448974609375
8,ecnn2,8,val,1,AM,0.59716796875
8,ecnn2,8,val,1,PM,0.64990234375
8,ecnn2,8,val,2,AM,0.53173828125
8,ecnn2,8,val,2,PM,0.6923828125
8,ecnn2,8,test,3,AM,0.438232421875
8,ecnn2,8,test,3,PM,0.28466796875
8,ecnn2,8,test,4,AM,0.484619140625
8,ecnn2,8,test,4,PM,0.37255859375
8,ecnn2,8,test,5,AM,0.401611328125
8,ecnn2,8,test,5,PM,0.465576171875
8,ecnn2,10,val,1,AM,0.65576171875
8,ecnn2,10,val,1,PM,0.7783203125
8,ecnn2,10,val,2,AM,0.607421875
8,ecnn2,10,val,2,PM,0.56640625
8,ecnn2,10,test,3,AM,0.4365234375
8,ecnn2,10,test,3,PM,0.365478515625
8,ecnn2,10,test,4,AM,0.405029296875
8,ecnn2,10,test,4,PM,0.60302734375
8,ecnn2,10,test,5,AM,0.460693359375
8,ecnn2,10,test,5,PM,0.352783203125
8,ecnn3,1,val,1,AM,0.7373046875
8,ecnn3,1,val,1,PM,0.71630859375
8,ecnn3,1,val,2,AM,0.76513671875
8,ecnn3,1,val,2,PM,0.7490234375
8,ecnn3,1,test,3,AM,0.68212890625
8,ecnn3,1,test,3,PM,0.55078125
8,ecnn3,1,test,4,AM,0.7119140625
8,ecnn3,1,test,4,PM,0.712890625
8,ecnn3,1,test,5,AM,0.66552734375
8,ecnn3,1,test,5,PM,0.6376953125
8,ecnn3,3,val,1,AM,0.64111328125
8,ecnn3,3,val,1,PM,0.7646484375
8,ecnn3,3,val,2,AM,0.7900390625
8,ecnn3,3,val,2,PM,0.80712890625
8,ecnn3,3,test,3,AM,0.69287109375
8,ecnn3,3,test,3,PM,0.48193359375
8,ecnn3,3,test,4,AM,0.44091796875
8,ecnn3,3,test,4,PM,0.546875
8,ecnn3,3,test,5,AM,0.564453125
8,ecnn3,3,test,5,PM,0.413818359375
8,ecnn3,4,val,1,AM,0.66650390625
8,ecnn3,4,val,1,PM,0.74462890625
8,ecnn3,4,val,2,AM,0.76806640625
8,ecnn3,4,val,2,PM,0.8271484375
8,ecnn3,4,test,3,AM,0.45947265625
8,ecnn3,4,test,3,PM,0.397216796875
8,ecnn3,4,test,4,AM,0.404296875
8,ecnn3,4,test,4,PM,0.420654296875
8,ecnn3,4,test,5,AM,0.440673828125
8,ecnn3,4,test,5,PM,0.41357421875
8,ecnn3,5,val,1,AM,0.88671875
8,ecnn3,5,val,1,PM,0.80615234375
8,ecnn3,5,val,2,AM,0.85205078125
8,ecnn3,5,val,2,PM,0.853515625
8,ecnn3,5,test,3,AM,0.625
8,ecnn3,5,test,3,PM,0.6953125
8,ecnn3,5,test,4,AM,0.51220703125
8,ecnn3,5,test,4,PM,0.630859375
8,ecnn3,5,test,5,AM,0.59716796875
8,ecnn3,5,test,5,PM,0.615234375
8,ecnn3,6,val,1,AM,0.84814453125
8,ecnn3,6,val,1,PM,0.81689453125
8,ecnn3,6,val,2,AM,0.837890625
8,ecnn3,6,val,2,PM,0.822265625
8,ecnn3,6,test,3,AM,0.467041015625
8,ecnn3,6,test,3,PM,0.6328125
8,ecnn3,6,test,4,AM,0.6142578125
8,ecnn3,6,test,4,PM,0.499267578125
8,ecnn3,6,test,5,AM,0.1962890625
8,ecnn3,6,test,5,PM,0.423095703125
8,ecnn3,7,val,1,AM,0.693359375
8,ecnn3,7,val,1,PM,0.7724609375
8,ecnn3,7,val,2,AM,0.70849609375
8,ecnn3,7,val,2,PM,0.76025390625
8,ecnn3,7,test,3,AM,0.57666015625
8,ecnn3,7,test,3,PM,0.59326171875
8,ecnn3,7,test,4,AM,0.466064453125
8,ecnn3,7,test,4,PM,0.49560546875
8,ecnn3,7,test,5,AM,0.48876953125
8,ecnn3,7,test,5,PM,0.492919921875
8,ecnn3,8,val,1,AM,0.8125
8,ecnn3,8,val,1,PM,0.7529296875
8,ecnn3,8,val,2,AM,0.7421875
8,ecnn3,8,val,2,PM,0.830078125
8,ecnn3,8,test,3,AM,0.23046875
8,ecnn3,8,test,3,PM,0.339111328125
8,ecnn3,8,test,4,AM,0.4228515625
8,ecnn3,8,test,4,PM,0.479248046875
8,ecnn3,8,test,5,AM,0.49267578125
8,ecnn3,8,test,5,PM,0.40771484375
8,ecnn3,10,val,1,AM,0.78125
8,ecnn3,10,val,1,PM,0.83056640625
8,ecnn3,10,val,2,AM,0.69384765625
8,ecnn3,10,val,2,PM,0.61474609375
8,ecnn3,10,test,3,AM,0.440673828125
8,ecnn3,10,test,3,PM,0.42333984375
8,ecnn3,10,test,4,AM,0.40380859375
8,ecnn3,10,test,4,PM,0.63134765625
8,ecnn3,10,test,5,AM,0.497802734375
8,ecnn3,10,test,5,PM,0.33642578125
9,ecnn0,1,val,1,AM,0.76171875
9,ecnn0,1,val,1,PM,0.7822265625
9,ecnn0,1,val,2,AM,0.79248046875
9,ecnn0,1,val,2,PM,0.79736328125
9,ecnn0,1,test,3,AM,0.7060546875
9,ecnn0,1,test,3,PM,0.56787109375
9,ecnn0,1,test,4,AM,0.74267578125
9,ecnn0,1,test,4,PM,0.71923828125
9,ecnn0,1,test,5,AM,0.6669921875
9,ecnn0,1,test,5,PM,0.6669921875
9,ecnn0,3,val,1,AM,0.65087890625
9,ecnn0,3,val,1,PM,0.8173828125
9,ecnn0,3,val,2,AM,0.83349609375
9,ecnn0,3,val,2,PM,0.8232421875
9,ecnn0,3,test,3,AM,0.72265625
9,ecnn0,3,test,3,PM,0.5
9,ecnn0,3,test,4,AM,0.383056640625
9,ecnn0,3,test,4,PM,0.5341796875
9,ecnn0,3,test,5,AM,0.54443359375
9,ecnn0,3,test,5,PM,0.3486328125
9,ecnn0,4,val,1,AM,0.642578125
9,ecnn0,4,val,1,PM,0.7431640625
9,ecnn0,4,val,2,AM,0.72265625
9,ecnn0,4,val,2,PM,0.81005859375
9,ecnn0,4,test,3,AM,0.45556640625
9,ecnn0,4,test,3,PM,0.4033203125
9,ecnn0,4,test,4,AM,0.40087890625
9,ecnn0,4,test,4,PM,0.43017578125
9,ecnn0,4,test,5,AM,0.431396484375
9,ecnn0,4,test,5,PM,0.416259765625
9,ecnn0,5,val,1,AM,0.9267578125
9,ecnn0,5,val,1,PM,0.87255859375
9,ecnn0,5,val,2,AM,0.89697265625
9,ecnn0,5,val,2,PM,0.92138671875
9,ecnn0,5,test,3,AM,0.6318359375
9,ecnn0,5,test,3,PM,0.7314453125
9,ecnn0,5,test,4,AM,0.499267578125
9,ecnn0,5,test,4,PM,0.634765625
9,ecnn0,5,test,5,AM,0.61181640625
9,ecnn0,5,test,5,PM,0.6181640625
9,ecnn0,6,val,1,AM,0.85546875
9,ecnn0,6,val,1,PM,0.82275390625
9,ecnn0,6,val,2,AM,0.82080078125
9,ecnn0,6,val,2,PM,0.83203125
9,ecnn0,6,test,3,AM,0.46630859375
9,ecnn0,6,test,3,PM,0.61767578125
9,ecnn0,6,test,4,AM,0.56982421875
9,ecnn0,6,test,4,PM,0.55224609375
9,ecnn0,6,test,5,AM,0.2626953125
9,ecnn0,6,test,5,PM,0.44091796875
9,ecnn0,7,val,1,AM,0.66845703125
9,ecnn0,7,val,1,PM,0.7333984375
9,ecnn0,7,val,2,AM,0.69921875
9,ecnn0,7,val,2,PM,0.75830078125
9,ecnn0,7,test,3,AM,0.578125
9,ecnn0,7,test,3,PM,0.5966796875
9,ecnn0,7,test,4,AM,0.43359375
9,ecnn0,7,test,4,PM,0.495361328125
9,ecnn0,7,test,5,AM,0.47119140625
9,ecnn0,7,test,5,PM,0.474365234375
9,ecnn0,8,val,1,AM,0.79833984375
9,ecnn0,8,val,1,PM,0.755859375
9,ecnn0,8,val,2,AM,0.7568359375
9,ecnn0,8,val,2,PM,0.84033203125
9,ecnn0,8,test,3,AM,0.2052001953125
9,ecnn0,8,test,3,PM,0.343994140625
9,ecnn0,8,test,4,AM,0.447265625
9,ecnn0,8,test,4,PM,0.445556640625
9,ecnn0,8,test,5,AM,0.490478515625
9,ecnn0,8,test,5,PM,0.428955078125
9,ecnn0,10,val,1,AM,0.75634765625
9,ecnn0,10,val,1,PM,0.853515625
9,ecnn0,10,val,2,AM,0.75634765625
9,ecnn0,10,val,2,PM,0.701171875
9,ecnn0,10,test,3,AM,0.468505859375
9,ecnn0,10,test,3,PM,0.411376953125
9,ecnn0,10,test,4,AM,0.466552734375
9,ecnn0,10,test,4,PM,0.64794921875
9,ecnn0,10,test,5,AM,0.44873046875
9,ecnn0,10,test,5,PM,0.325927734375
9,ecnn1,1,val,1,AM,0.73095703125
9,ecnn1,1,val,1,PM,0.71826171875
9,ecnn1,1,val,2,AM,0.755859375
9,ecnn1,1,val,2,PM,0.76513671875
9,ecnn1,1,test,3,AM,0.6455078125
9,ecnn1,1,test,3,PM,0.43115234375
9,ecnn1,1,test,4,AM,0.6982421875
9,ecnn1,1,test,4,PM,0.71142578125
9,ecnn1,1,test,5,AM,0.60595703125
9,ecnn1,1,test,5,PM,0.658203125
9,ecnn1,3,val,1,AM,0.7060546875
9,ecnn1,3,val,1,PM,0.7978515625
9,ecnn1,3,val,2,AM,0.8232421875
9,ecnn1,3,val,2,PM,0.8388671875
9,ecnn1,3,test,3,AM,0.70166015625
9,ecnn1,3,test,3,PM,0.491455078125
9,ecnn1,3,test,4,AM,0.47314453125
9,ecnn1,3,test,4,PM,0.494140625
9,ecnn1,3,test,5,AM,0.5556640625
9,ecnn1,3,test,5,PM,0.388427734375
9,ecnn1,4,val,1,AM,0.67626953125
9,ecnn1,4,val,1,PM,0.732421875
9,ecnn1,4,val,2,AM,0.73828125
9,ecnn1,4,val,2,PM,0.818359375
9,ecnn1,4,test,3,AM,0.428466796875
9,ecnn1,4,test,3,PM,0.379150390625
9,ecnn1,4,test,4,AM,0.392333984375
9,ecnn1,4,test,4,PM,0.423095703125
9,ecnn1,4,test,5,AM,0.39453125
9,ecnn1,4,test,5,PM,0.418212890625
9,ecnn1,5,val,1,AM,0.9111328125
9,ecnn1,5,val,1,PM,0.8525390625
9,ecnn1,5,val,2,AM,0.89697265625
9,ecnn1,5,val,2,PM,0.91650390625
9,ecnn1,5,test,3,AM,0.64892578125
9,ecnn1,5,test,3,PM,0.720703125
9,ecnn1,5,test,4,AM,0.55712890625
9,ecnn1,5,test,4,PM,0.65673828125
9,ecnn1,5,test,5,AM,0.64892578125
9,ecnn1,5,test,5,PM,0.63916015625
9,ecnn1,6,val,1,AM,0.8701171875
9,ecnn1,6,val,1,PM,0.8037109375
9,ecnn1,6,val,2,AM,0.85498046875
9,ecnn1,6,val,2,PM,0.85791015625
9,ecnn1,6,test,3,AM,0.521484375
9,ecnn1,6,test,3,PM,0.63427734375
9,ecnn1,6,test,4,AM,0.62890625
9,ecnn1,6,test,4,PM,0.5205078125
9,ecnn1,6,test,5,AM,0.2349853515625
9,ecnn1,6,test,5,PM,0.46630859375
9,ecnn1,7,val,1,AM,0.669921875
9,ecnn1,7,val,1,PM,0.7509765625
9,ecnn1,7,val,2,AM,0.6748046875
9,ecnn1,7,val,2,PM,0.75537109375
9,ecnn1,7,test,3,AM,0.58203125
9,ecnn1,7,test,3,PM,0.5966796875
9,ecnn1,7,test,4,AM,0.420166015625
9,ecnn1,7,test,4,PM,0.51025390625
9,ecnn1,7,test,5,AM,0.484375
9,ecnn1,7,test,5,PM,0.49169921875
9,ecnn1,8,val,1,AM,0.77392578125
9,ecnn1,8,val,1,PM,0.74267578125
9,ecnn1,8,val,2,AM,0.69140625
9,ecnn1,8,val,2,PM,0.81396484375
9,ecnn1,8,test,3,AM,0.28759765625
9,ecnn1,8,test,3,PM,0.36376953125
9,ecnn1,8,test,4,AM,0.5166015625
9,ecnn1,8,test,4,PM,0.43310546875
9,ecnn1,8,test,5,AM,0.5107421875
9,ecnn1,8,test,5,PM,0.438232421875
9,ecnn1,10,val,1,AM,0.78125
9,ecnn1,10,val,1,PM,0.9013671875
9,ecnn1,10,val,2,AM,0.765625
9,ecnn1,10,val,2,PM,0.6787109375
9,ecnn1,10,test,3,AM,0.446533203125
9,ecnn1,10,test,3,PM,0.3994140625
9,ecnn1,10,test,4,AM,0.437744140625
9,ecnn1,10,test,4,PM,0.64501953125
9,ecnn1,10,test,5,AM,0.466796875
9,ecnn1,10,test,5,PM,0.327880859375
9,ecnn2,1,val,1,AM,0.5576171875
9,ecnn2,1,val,1,PM,0.5703125
9,ecnn2,1,val,2,AM,0.6181640625
9,ecnn2,1,val,2,PM,0.64990234375
9,ecnn2,1,test,3,AM,0.58447265625
9,ecnn2,1,test,3,PM,0.457275390625
9,ecnn2,1,test,4,AM,0.59912109375
9,ecnn2,1,test,4,PM,0.62158203125
9,ecnn2,1,test,5,AM,0.55615234375
9,ecnn2,1,test,5,PM,0.56201171875
9,ecnn2,3,val,1,AM,0.57080078125
9,ecnn2,3,val,1,PM,0.7080078125
9,ecnn2,3,val,2,AM,0.77880859375
9,ecnn2,3,val,2,PM,0.7099609375
9,ecnn2,3,test,3,AM,0.68212890625
9,ecnn2,3,test,3,PM,0.5458984375
9,ecnn2,3,test,4,AM,0.49853515625
9,ecnn2,3,test,4,PM,0.5830078125
9,ecnn2,3,test,5,AM,0.5419921875
9,ecnn2,3,test,5,PM,0.40576171875
9,ecnn2,4,val,1,AM,0.548828125
9,ecnn2,4,val,1,PM,0.57177734375
9,ecnn2,4,val,2,AM,0.70068359375
9,ecnn2,4,val,2,PM,0.67626953125
9,ecnn2,4,test,3,AM,0.489013671875
9,ecnn2,4,test,3,PM,0.467041015625
9,ecnn2,4,test,4,AM,0.47021484375
9,ecnn2,4,test,4,PM,0.5166015625
9,ecnn2,4,test,5,AM,0.497802734375
9,ecnn2,4,test,5,PM,0.427001953125
9,ecnn2,5,val,1,AM,0.8408203125
9,ecnn2,5,val,1,PM,0.73095703125
9,ecnn2,5,val,2,AM,0.79052734375
9,ecnn2,5,val,2,PM,0.80859375
9,ecnn2,5,test,3,AM,0.5498046875
9,ecnn2,5,test,3,PM,0.66650390625
9,ecnn2,5,test,4,AM,0.48583984375
9,ecnn2,5,test,4,PM,0.56884765625
9,ecnn2,5,test,5,AM,0.55029296875
9,ecnn2,5,test,5,PM,0.55126953125
9,ecnn2,6,val,1,AM,0.70166015625
9,ecnn2,6,val,1,PM,0.6943359375
9,ecnn2,6,val,2,AM,0.6865234375
9,ecnn2,6,val,2,PM,0.72265625
9,ecnn2,6,test,3,AM,0.410888671875
9,ecnn2,6,test,3,PM,0.59228515625
9,ecnn2,6,test,4,AM,0.515625
9,ecnn2,6,test,4,PM,0.47119140625
9,ecnn2,6,test,5,AM,0.203857421875
9,ecnn2,6,test,5,PM,0.354736328125
9,ecnn2,7,val,1,AM,0.43994140625
9,ecnn2,7,val,1,PM,0.5595703125
9,ecnn2,7,val,2,AM,0.515625
9,ecnn2,7,val,2,PM,0.5908203125
9,ecnn2,7,test,3,AM,0.4169921875
9,ecnn2,7,test,3,PM,0.47802734375
9,ecnn2,7,test,4,AM,0.41748046875
9,ecnn2,7,test,4,PM,0.406494140625
9,ecnn2,7,test,5,AM,0.43115234375
9,ecnn2,7,test,5,PM,0.453369140625
9,ecnn2,8,val,1,AM,0.560546875
9,ecnn2,8,val,1,PM,0.6240234375
9,ecnn2,8,val,2,AM,0.5517578125
9,ecnn2,8,val,2,PM,0.68310546875
9,ecnn2,8,test,3,AM,0.40478515625
9,ecnn2,8,test,3,PM,0.285888671875
9,ecnn2,8,test,4,AM,0.458740234375
9,ecnn2,8,test,4,PM,0.3544921875
9,ecnn2,8,test,5,AM,0.424560546875
9,ecnn2,8,test,5,PM,0.44775390625
9,ecnn2,10,val,1,AM,0.72265625
9,ecnn2,10,val,1,PM,0.80029296875
9,ecnn2,10,val,2,AM,0.62890625
9,ecnn2,10,val,2,PM,0.564453125
9,ecnn2,10,test,3,AM,0.456298828125
9,ecnn2,10,test,3,PM,0.421142578125
9,ecnn2,10,test,4,AM,0.427978515625
9,ecnn2,10,test,4,PM,0.62744140625
9,ecnn2,10,test,5,AM,0.51025390625
9,ecnn2,10,test,5,PM,0.352294921875
9,ecnn3,1,val,1,AM,0.65771484375
9,ecnn3,1,val,1,PM,0.63427734375
9,ecnn3,1,val,2,AM,0.697265625
9,ecnn3,1,val,2,PM,0.7001953125
9,ecnn3,1,test,3,AM,0.57470703125
9,ecnn3,1,test,3,PM,0.393798828125
9,ecnn3,1,test,4,AM,0.6162109375
9,ecnn3,1,test,4,PM,0.60888671875
9,ecnn3,1,test,5,AM,0.5537109375
9,ecnn3,1,test,5,PM,0.556640625
9,ecnn3,3,val,1,AM,0.669921875
9,ecnn3,3,val,1,PM,0.75439453125
9,ecnn3,3,val,2,AM,0.80126953125
9,ecnn3,3,val,2,PM,0.80810546875
9,ecnn3,3,test,3,AM,0.693359375
9,ecnn3,3,test,3,PM,0.491455078125
9,ecnn3,3,test,4,AM,0.446044921875
9,ecnn3,3,test,4,PM,0.5537109375
9,ecnn3,3,test,5,AM,0.5615234375
9,ecnn3,3,test,5,PM,0.382568359375
9,ecnn3,4,val,1,AM,0.6435546875
9,ecnn3,4,val,1,PM,0.716796875
9,ecnn3,4,val,2,AM,0.74609375
9,ecnn3,4,val,2,PM,0.78955078125
9,ecnn3,4,test,3,AM,0.3994140625
9,ecnn3,4,test,3,PM,0.36865234375
9,ecnn3,4,test,4,AM,0.361328125
9,ecnn3,4,test,4,PM,0.3916015625
9,ecnn3,4,test,5,AM,0.382568359375
9,ecnn3,4,test,5,PM,0.403564453125
9,ecnn3,5,val,1,AM,0.9013671875
9,ecnn3,5,val,1,PM,0.83203125
9,ecnn3,5,val,2,AM,0.86767578125
9,ecnn3,5,val,2,PM,0.8818359375
9,ecnn3,5,test,3,AM,0.615234375
9,ecnn3,5,test,3,PM,0.72216796875
9,ecnn3,5,test,4,AM,0.468017578125
9,ecnn3,5,test,4,PM,0.64892578125
9,ecnn3,5,test,5,AM,0.6357421875
9,ecnn3,5,test,5,PM,0.63916015625
9,ecnn3,6,val,1,AM,0.84423828125
9,ecnn3,6,val,1,PM,0.83056640625
9,ecnn3,6,val,2,AM,0.828125
9,ecnn3,6,val,2,PM,0.83251953125
9,ecnn3,6,test,3,AM,0.4775390625
9,ecnn3,6,test,3,PM,0.62353515625
9,ecnn3,6,test,4,AM,0.62939453125
9,ecnn3,6,test,4,PM,0.5234375
9,ecnn3,6,test,5,AM,0.214599609375
9,ecnn3,6,test,5,PM,0.424560546875
9,ecnn3,7,val,1,AM,0.697265625
9,ecnn3,7,val,1,PM,0.75
9,ecnn3,7,val,2,AM,0.685546875
9,ecnn3,7,val,2,PM,0.75830078125
9,ecnn3,7,test,3,AM,0.57275390625
9,ecnn3,7,test,3,PM,0.58154296875
9,ecnn3,7,test,4,AM,0.4228515625
9,ecnn3,7,test,4,PM,0.494140625
9,ecnn3,7,test,5,AM,0.4677734375
9,ecnn3,7,test,5,PM,0.47705078125
9,ecnn3,8,val,1,AM,0.7685546875
9,ecnn3,8,val,1,PM,0.751953125
9,ecnn3,8,val,2,AM,0.72412109375
9,ecnn3,8,val,2,PM,0.81689453125
9,ecnn3,8,test,3,AM,0.25537109375
9,ecnn3,8,test,3,PM,0.350341796875
9,ecnn3,8,test,4,AM,0.477783203125
9,ecnn3,8,test,4,PM,0.4482421875
9,ecnn3,8,test,5,AM,0.482177734375
9,ecnn3,8,test,5,PM,0.41796875
9,ecnn3,10,val,1,AM,0.814453125
9,ecnn3,10,val,1,PM,0.88525390625
9,ecnn3,10,val,2,AM,0.72802734375
9,ecnn3,10,val,2,PM,0.654296875
9,ecnn3,10,test,3,AM,0.4267578125
9,ecnn3,10,test,3,PM,0.423828125
9,ecnn3,10,test,4,AM,0.402587890625
9,ecnn3,10,test,4,PM,0.62255859375
9,ecnn3,10,test,5,AM,0.47998046875
9,ecnn3,10,test,5,PM,0.333984375
10,ecnn0,1,val,1,AM,0.7568359375
10,ecnn0,1,val,1,PM,0.76953125
10,ecnn0,1,val,2,AM,0.81005859375
10,ecnn0,1,val,2,PM,0.779296875
10,ecnn0,1,test,3,AM,0.69091796875
10,ecnn0,1,test,3,PM,0.556640625
10,ecnn0,1,test,4,AM,0.748046875
10,ecnn0,1,test,4,PM,0.716796875
10,ecnn0,1,test,5,AM,0.68115234375
10,ecnn0,1,test,5,PM,0.67724609375
10,ecnn0,3,val,1,AM,0.69873046875
10,ecnn0,3,val,1,PM,0.82080078125
10,ecnn0,3,val,2,AM,0.8330078125
10,ecnn0,3,val,2,PM,0.8017578125
10,ecnn0,3,test,3,AM,0.70556640625
10,ecnn0,3,test,3,PM,0.57666015625
10,ecnn0,3,test,4,AM,0.358154296875
10,ecnn0,3,test,4,PM,0.5380859375
10,ecnn0,3,test,5,AM,0.53564453125
10,ecnn0,3,test,5,PM,0.408447265625
10,ecnn0,4,val,1,AM,0.66455078125
10,ecnn0,4,val,1,PM,0.7431640625
10,ecnn0,4,val,2,AM,0.73681640625
10,ecnn0,4,val,2,PM,0.80322265625
10,ecnn0,4,test,3,AM,0.4140625
10,ecnn0,4,test,3,PM,0.382568359375
10,ecnn0,4,test,4,AM,0.37451171875
10,ecnn0,4,test,4,PM,0.394287109375
10,ecnn0,4,test,5,AM,0.385009765625
10,ecnn0,4,test,5,PM,0.406982421875
10,ecnn0,5,val,1,AM,0.92822265625
10,ecnn0,5,val,1,PM,0.859375
10,ecnn0,5,val,2,AM,0.90185546875
10,ecnn0,5,val,2,PM,0.92578125
10,ecnn0,5,test,3,AM,0.63818359375
10,ecnn0,5,test,3,PM,0.71923828125
10,ecnn0,5,test,4,AM,0.5146484375
10,ecnn0,5,test,4,PM,0.63720703125
10,ecnn0,5,test,5,AM,0.63720703125
10,ecnn0,5,test,5,PM,0.62353515625
10,ecnn0,6,val,1,AM,0.875
10,ecnn0,6,val,1,PM,0.8427734375
10,ecnn0,6,val,2,AM,0.86083984375
10,ecnn0,6,val,2,PM,0.890625
10,ecnn0,6,test,3,AM,0.470458984375
10,ecnn0,6,test,3,PM,0.5849609375
10,ecnn0,6,test,4,AM,0.58349609375
10,ecnn0,6,test,4,PM,0.541015625
10,ecnn0,6,test,5,AM,0.2763671875
10,ecnn0,6,test,5,PM,0.47607421875
10,ecnn0,7,val,1,AM,0.67236328125
10,ecnn0,7,val,1,PM,0.71923828125
10,ecnn0,7,val,2,AM,0.68798828125
10,ecnn0,7,val,2,PM,0.7333984375
10,ecnn0,7,test,3,AM,0.59033203125
10,ecnn0,7,test,3,PM,0.58837890625
10,ecnn0,7,test,4,AM,0.413818359375
10,ecnn0,7,test,4,PM,0.5
